15:03:00.417;14802
15:03:00.448;14788
15:03:00.479;14788
15:03:00.510;14788
15:03:00.541;14788
15:03:00.573;14788
15:03:00.604;14788
15:03:00.635;14788
15:03:00.666;14788
15:03:00.697;14788
15:03:00.729;14788
15:03:00.760;14788
15:03:00.791;14788
15:03:00.822;14788
15:03:00.853;14788
15:03:00.885;14788
15:03:00.916;14788
15:03:00.947;14788
15:03:00.978;14788
15:03:01.009;14788
15:03:01.041;14788
15:03:01.072;14788
15:03:01.103;14788
15:03:01.134;14788
15:03:01.165;14788
15:03:01.197;14788
15:03:01.228;14788
15:03:01.259;14788
15:03:01.290;14788
15:03:01.321;14788
15:03:01.353;14788
15:03:01.384;14788
15:03:01.415;14788
15:03:01.446;14802
15:03:01.477;14802
15:03:01.509;14788
15:03:01.540;14802
15:03:01.571;14802
15:03:01.602;14788
15:03:01.633;14802
15:03:01.665;14802
15:03:01.696;14788
15:03:01.727;14788
15:03:01.758;14788
15:03:01.789;14802
15:03:01.821;14788
15:03:01.852;14802
15:03:01.883;14788
15:03:01.914;14773
15:03:01.945;14788
15:03:01.977;14773
15:03:02.008;14788
15:03:02.039;14802
15:03:02.070;14802
15:03:02.101;14802
15:03:02.133;14802
15:03:02.164;14788
15:03:02.195;14802
15:03:02.226;14788
15:03:02.257;14788
15:03:02.289;14788
15:03:02.320;14788
15:03:02.351;14788
15:03:02.382;14802
15:03:02.413;14802
15:03:02.445;14788
15:03:02.476;14802
15:03:02.507;14788
15:03:02.538;14788
15:03:02.569;14788
15:03:02.601;14788
15:03:02.632;14788
15:03:02.663;14788
15:03:02.694;14788
15:03:02.725;14816
15:03:02.757;14959
15:03:02.788; 1358
15:03:02.819; 1163
15:03:02.850; 1155
15:03:02.881; 1170
15:03:02.913; 1244
15:03:02.944; 1238
15:03:02.975; 1292
15:03:03.006;14272
15:03:03.037;14802
15:03:03.069;14788
15:03:03.100;14802
15:03:03.131;14802
15:03:03.162;14788
15:03:03.193;14788
15:03:03.225;14788
15:03:03.256;14788
15:03:03.287;14788
15:03:03.318;14788
15:03:03.349;14788
15:03:03.381;14788
15:03:03.412;14788
15:03:03.443;14788
15:03:03.474;14788
15:03:03.505;14788
15:03:03.537;14788
15:03:03.568;14788
15:03:03.599;14788
15:03:03.630;14788
15:03:03.661;14788
15:03:03.693;14788
15:03:03.724;14788
15:03:03.755;14788
15:03:03.786;14788
15:03:03.817;14788
15:03:03.849;14788
15:03:03.880;14788
15:03:03.911;14788
15:03:03.942;14788
15:03:03.973;14788
15:03:04.005;14788
15:03:04.036;14788
15:03:04.067;14788
15:03:04.098;14788
15:03:04.129;14788
15:03:04.161;14788
15:03:04.192;14788
15:03:04.223;14788
15:03:04.254;14788
15:03:04.285;14788
15:03:04.317;14788
15:03:04.348;14788
15:03:04.379;14802
15:03:04.410;14816
15:03:04.441;14916
15:03:04.473; 1333
15:03:04.504; 1282
15:03:04.535; 1196
15:03:04.566; 1129
15:03:04.597; 1092
15:03:04.629; 1095
15:03:04.660; 1065
15:03:04.691; 1051
15:03:04.722; 1036
15:03:04.753; 1036
15:03:04.785; 1021
15:03:04.816; 1021
15:03:04.847; 1039
15:03:04.878; 1054
15:03:04.909; 1069
15:03:04.941; 1084
15:03:04.972; 1099
15:03:05.003; 1131
15:03:05.034; 1146
15:03:05.065; 1160
15:03:05.097; 1160
15:03:05.128; 1160
15:03:05.159; 1160
15:03:05.190; 1146
15:03:05.221; 1128
15:03:05.253; 1113
15:03:05.284; 1113
15:03:05.315; 1099
15:03:05.346; 1099
15:03:05.377; 1084
15:03:05.409; 1065
15:03:05.440; 1051
15:03:05.471; 1051
15:03:05.502; 1051
15:03:05.533; 1051
15:03:05.565; 1051
15:03:05.596; 1065
15:03:05.627; 1080
15:03:05.658; 1095
15:03:05.689; 1110
15:03:05.721; 1159
15:03:05.752; 1323
15:03:05.783;14802
15:03:05.814;14788
15:03:05.845;14788
15:03:05.877;14788
15:03:05.908;14788
15:03:05.939;14788
15:03:05.970;14788
15:03:06.001;14788
15:03:06.033;14788
15:03:06.064;14788
15:03:06.095;14788
15:03:06.126;14788
15:03:06.157;14802
15:03:06.189;14802
15:03:06.220;14773
15:03:06.251;14773
15:03:06.282;14773
15:03:06.313;14773
15:03:06.345;14788
15:03:06.376;14773
15:03:06.407;14788
15:03:06.438;14802
15:03:06.469;14802
15:03:06.501;14802
15:03:06.532;14788
15:03:06.563;14773
15:03:06.594;14773
15:03:06.625;14788
15:03:06.657;14773
15:03:06.688;14788
15:03:06.719;14788
15:03:06.750;14788
15:03:06.781;14788
15:03:06.813;14788
15:03:06.844;14788
15:03:06.875;14788
15:03:06.906;14788
15:03:06.937;14773
15:03:06.969;14773
15:03:07.000;14773
15:03:07.031;14773
15:03:07.062;14788
15:03:07.093;14773
15:03:07.125;14788
15:03:07.156;14788
15:03:07.187;14788
15:03:07.218;14788
15:03:07.249;14788
15:03:07.281;14773
15:03:07.312;14773
15:03:07.343;14773
15:03:07.374;14773
15:03:07.405;14788
15:03:07.437;14788
15:03:07.468;14788
15:03:07.499;14788
15:03:07.530;14788
15:03:07.561;14788
15:03:07.593;14788
15:03:07.624;14788
15:03:07.655;14773
15:03:07.686;14788
15:03:07.717;14773
15:03:07.749;14788
15:03:07.780;14788
15:03:07.811;14788
15:03:07.842;14788
15:03:07.873;14788
15:03:07.905;14788
15:03:07.936;14788
15:03:07.967;14788
15:03:07.998;14788
15:03:08.029;14788
15:03:08.061;14788
15:03:08.092;14788
15:03:08.123;14788
15:03:08.154;14788
15:03:08.185;14788
15:03:08.217;14788
15:03:08.248;14788
15:03:08.279;14788
15:03:08.310;14788
15:03:08.341;14788
15:03:08.373;14788
15:03:08.404;14788
15:03:08.435;14788
15:03:08.466;14788
15:03:08.497;14788
15:03:08.529;14788
15:03:08.560;14788
15:03:08.591;14788
15:03:08.622;14788
15:03:08.653;14788
15:03:08.685;14788
15:03:08.716;14788
15:03:08.747;14788
15:03:08.778;14788
15:03:08.809;14788
15:03:08.841;14788
15:03:08.872;14788
15:03:08.903;14788
15:03:08.934;14788
15:03:08.965;14788
15:03:08.997;14788
15:03:09.028;14788
15:03:09.059;14788
15:03:09.090;14788
15:03:09.121;14788
15:03:09.153;14788
15:03:09.184;14788
15:03:09.215;14788
15:03:09.246;14788
15:03:09.277;14788
15:03:09.309;14788
15:03:09.340;14788
15:03:09.371;14788
15:03:09.402;14802
15:03:09.433;14916
15:03:09.465; 1318
15:03:09.496; 1226
15:03:09.527; 1163
15:03:09.558; 1137
15:03:09.589; 1140
15:03:09.621; 1128
15:03:09.652; 1143
15:03:09.683; 1143
15:03:09.714; 1160
15:03:09.745; 1175
15:03:09.777; 1190
15:03:09.808; 1219
15:03:09.839; 1249
15:03:09.870; 1264
15:03:09.901; 1278
15:03:09.933; 1324
15:03:09.964; 1338
15:03:09.995; 1353
15:03:10.026; 1353
15:03:10.057; 1353
15:03:10.089; 1353
15:03:10.120; 1322
15:03:10.151; 1308
15:03:10.182; 1308
15:03:10.213; 1278
15:03:10.245; 1278
15:03:10.276; 1262
15:03:10.307; 1274
15:03:10.338; 1485
15:03:10.369;14816
15:03:10.401;14788
15:03:10.432;14788
15:03:10.463;14788
15:03:10.494;14788
15:03:10.525;14788
15:03:10.557;14773
15:03:10.588;14788
15:03:10.619;14788
15:03:10.650;14797
15:03:10.681;14788
15:03:10.713;14788
15:03:10.744;14788
15:03:10.775;14788
15:03:10.806;14788
15:03:10.837;14788
15:03:10.869;14797
15:03:10.900;14788
15:03:10.931;14788
15:03:10.962;14797
15:03:10.993;14797
15:03:11.025;14797
15:03:11.056;14797
15:03:11.087;14788
15:03:11.118;14797
15:03:11.149;14797
15:03:11.181;14788
15:03:11.212;14797
15:03:11.243;14797
15:03:11.274;14788
15:03:11.305;14788
15:03:11.337;14797
15:03:11.368;14797
15:03:11.399;14788
15:03:11.430;14788
15:03:11.461;14788
15:03:11.493;14797
15:03:11.524;14788
15:03:11.555;14788
15:03:11.586;14788
15:03:11.617;14788
15:03:11.648;14788
15:03:11.680;14802
15:03:11.711;14830
15:03:11.742; 2660
15:03:11.773; 1180
15:03:11.804; 1133
15:03:11.836; 1137
15:03:11.867; 1140
15:03:11.898; 1188
15:03:11.929; 1185
15:03:11.960; 1200
15:03:11.992; 1212
15:03:12.023; 1276
15:03:12.054; 1348
15:03:12.085;14458
15:03:12.116;14802
15:03:12.148;14788
15:03:12.179;14788
15:03:12.210;14788
15:03:12.241;14797
15:03:12.272;14797
15:03:12.304;14797
15:03:12.335;14788
15:03:12.366;14788
15:03:12.397;14788
15:03:12.428;14788
15:03:12.460;14788
15:03:12.491;14788
15:03:12.522;14816
15:03:12.553;14830
15:03:12.584; 1282
15:03:12.616; 1204
15:03:12.647; 1152
15:03:12.678; 1155
15:03:12.709; 1125
15:03:12.740; 1125
15:03:12.772; 1110
15:03:12.803; 1110
15:03:12.834; 1092
15:03:12.865; 1092
15:03:12.896; 1122
15:03:12.928; 1144
15:03:12.959; 1353
15:03:12.990;14931
15:03:13.021;14802
15:03:13.052;14788
15:03:13.084;14788
15:03:13.115;14788
15:03:13.146;14797
15:03:13.177;14797
15:03:13.208;14788
15:03:13.240;14788
15:03:13.271;14788
15:03:13.302;14788
15:03:13.333;14788
15:03:13.364;14788
15:03:13.396;14788
15:03:13.427;14788
15:03:13.458;14788
15:03:13.489;14788
15:03:13.520;14816
15:03:13.552; 1333
15:03:13.583; 1271
15:03:13.614; 1163
15:03:13.645; 1140
15:03:13.676; 1128
15:03:13.708; 1128
15:03:13.739; 1143
15:03:13.770; 1173
15:03:13.801; 1202
15:03:13.832; 1232
15:03:13.864; 1230
15:03:13.895; 1212
15:03:13.926; 1276
15:03:13.957; 1333
15:03:13.988;14873
15:03:14.020;14788
15:03:14.051;14788
15:03:14.082;14797
15:03:14.113;14797
15:03:14.144;14783
15:03:14.176;14797
15:03:14.207;14783
15:03:14.238;14783
15:03:14.269;14783
15:03:14.300;14783
15:03:14.332;14783
15:03:14.363;14783
15:03:14.394;14783
15:03:14.425;14783
15:03:14.456;14783
15:03:14.488;14783
15:03:14.519;14783
15:03:14.550;14783
15:03:14.581;14783
15:03:14.612;14783
15:03:14.644;14783
15:03:14.675;14783
15:03:14.706;14783
15:03:14.737;14783
15:03:14.768;14783
15:03:14.800;14783
15:03:14.831;14783
15:03:14.862;14783
15:03:14.893;14783
15:03:14.924;14783
15:03:14.956;14783
15:03:14.987;14783
15:03:15.018;14783
15:03:15.049;14783
15:03:15.080;14783
15:03:15.112;14783
15:03:15.143;14783
15:03:15.174;14783
15:03:15.205;14783
15:03:15.236;14783
15:03:15.268;14783
15:03:15.299;14783
15:03:15.330;14783
15:03:15.361;14783
15:03:15.392;14783
15:03:15.424;14783
15:03:15.455;14783
15:03:15.486;14783
15:03:15.517;14783
15:03:15.548;14783
15:03:15.580;14783
15:03:15.611;14783
15:03:15.642;14783
15:03:15.673;14783
15:03:15.704;14783
15:03:15.736;14783
15:03:15.767;14783
15:03:15.798;14783
15:03:15.829;14783
15:03:15.860;14783
15:03:15.892;14783
15:03:15.923;14783
15:03:15.954;14783
15:03:15.985;14783
15:03:16.016;14783
15:03:16.048;14783
15:03:16.079;14783
15:03:16.110;14783
15:03:16.141;14783
15:03:16.172;14783
15:03:16.204;14783
15:03:16.235;14783
15:03:16.266;14783
15:03:16.297;14783
15:03:16.328;14783
15:03:16.360;14783
15:03:16.391;14783
15:03:16.422;14783
